Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_(days/week),Experience_Level,BMI,BMI_fixed,Intensity,HRR,BPM_Efficiency,Hydration_Ratio,cluster,activity_level,recommendation
37.0,Male,44.2,1.5,194.0,154.0,74.0,1.11,612.0,Cardio,24.0,3.5,2.0,2.0,20.62,19.644444444444446,551.3513513513514,120.0,0.7938144329896907,0.07918552036199095,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,46.0,1.79,177.0,140.0,68.0,2.0,1386.0,Cardio,23.6,3.2,3.0,2.0,18.0,14.356605599076184,693.0,109.0,0.7909604519774012,0.06956521739130435,-1,Moderate,Moderate cardio 2-3x/week
54.0,Male,46.3,1.62,161.0,138.0,60.0,1.03,1175.0,HIIT,32.2,2.5,4.0,2.0,19.44,17.642127724432246,1140.7766990291261,101.0,0.8571428571428571,0.05399568034557236,-1,Active,Strength and cardio mix 3x/week
24.0,Male,87.1,1.9,196.0,122.0,51.0,1.42,1153.0,Yoga,27.6,3.3,3.0,1.0,36.55,24.127423822714682,811.9718309859155,145.0,0.6224489795918368,0.03788748564867968,-1,Active,Strength and cardio mix 3x/week
43.0,Female,40.0,1.89,169.0,134.0,54.0,0.57,1267.0,HIIT,21.4,1.5,4.0,2.0,12.32,11.197894795778394,2222.8070175438597,115.0,0.7928994082840237,0.0375,-1,Very Active,High-intensity interval training 3-4x/week
18.0,Female,49.3,1.71,162.0,160.0,52.0,1.23,375.0,Yoga,29.4,3.4,5.0,,14.06,16.859888512704764,304.8780487804878,110.0,0.9876543209876543,0.06896551724137931,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,67.9,1.81,194.0,137.0,73.0,1.19,1405.0,Cardio,33.8,3.2,2.0,1.0,12.32,20.72586306889289,1180.672268907563,121.0,0.7061855670103093,0.047128129602356406,-1,Very Active,High-intensity interval training 3-4x/week
33.0,Male,49.7,1.82,179.0,169.0,71.0,1.55,968.0,Cardio,32.2,3.6,4.0,3.0,21.87,15.00422654268808,624.516129032258,108.0,0.9441340782122905,0.07243460764587525,-1,Moderate,Moderate cardio 2-3x/week
49.0,Male,88.4,1.75,192.0,145.0,74.0,1.27,493.0,Yoga,23.5,2.2,3.0,1.0,12.42,28.86530612244898,388.18897637795277,118.0,0.7552083333333334,0.0248868778280543,-1,Moderate,Moderate cardio 2-3x/week
19.0,Male,129.9,1.82,182.0,158.0,70.0,1.44,1155.0,Cardio,20.2,3.6,,1.0,17.37,39.21627822726724,802.0833333333334,112.0,0.8681318681318682,0.027713625866050806,-1,Active,Strength and cardio mix 3x/week
35.0,Male,40.3,1.79,183.0,120.0,68.0,1.24,1420.0,Strength,14.5,1.7,5.0,1.0,13.37,12.577634905277613,1145.1612903225807,115.0,0.6557377049180327,0.04218362282878412,-1,Very Active,High-intensity interval training 3-4x/week
34.0,Male,72.1,1.78,167.0,163.0,58.0,0.84,536.0,HIIT,12.1,2.9,3.0,2.0,12.32,22.755965155914655,638.0952380952381,109.0,0.9760479041916168,0.04022191400832178,-1,Moderate,Moderate cardio 2-3x/week
50.0,Female,103.8,1.54,185.0,169.0,56.0,2.0,766.0,HIIT,27.3,3.1,3.0,1.0,12.32,43.76792039129702,383.0,129.0,0.9135135135135135,0.029865125240847785,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,41.0,1.97,189.0,149.0,63.0,1.64,596.0,Strength,,1.8,2.0,2.0,12.32,10.56455976706434,363.4146341463415,126.0,0.7883597883597884,0.04390243902439025,-1,Moderate,Moderate cardio 2-3x/week
36.0,Female,85.1,1.73,194.0,156.0,74.0,1.41,1024.0,Cardio,28.9,3.5,4.0,3.0,13.22,28.433960372882485,726.2411347517731,120.0,0.8041237113402062,0.041128084606345476,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,81.0,1.64,175.0,169.0,74.0,1.99,878.0,Yoga,21.7,1.5,2.0,3.0,13.42,30.116002379535995,441.20603015075375,101.0,0.9657142857142857,0.018518518518518517,-1,Moderate,Moderate cardio 2-3x/week
47.0,Female,74.1,1.87,168.0,123.0,70.0,0.95,1030.0,Yoga,14.8,1.5,3.0,1.0,21.54,21.190197031656606,1084.2105263157896,98.0,0.7321428571428571,0.020242914979757085,-1,Active,Strength and cardio mix 3x/week
32.0,,72.1,1.71,173.0,156.0,72.0,1.61,606.0,HIIT,12.0,2.7,2.0,2.0,17.91,24.657159467870457,376.3975155279503,101.0,0.9017341040462428,0.03744798890429959,-1,Moderate,Moderate cardio 2-3x/week
45.0,Female,47.9,1.71,194.0,169.0,70.0,0.78,772.0,HIIT,23.5,2.8,3.0,2.0,20.37,16.381108717212136,989.7435897435897,124.0,0.8711340206185567,0.05845511482254697,-1,Moderate,Moderate cardio 2-3x/week
25.0,Male,113.3,1.75,187.0,155.0,74.0,1.44,564.0,Strength,22.1,1.6,3.0,2.0,21.36,36.99591836734694,391.6666666666667,113.0,0.8288770053475936,0.01412180052956752,-1,Moderate,Moderate cardio 2-3x/week
23.0,Male,56.8,1.83,197.0,152.0,56.0,1.22,1193.0,Cardio,23.2,1.6,4.0,2.0,,16.960793096240554,977.8688524590165,141.0,0.7715736040609137,0.028169014084507046,-1,Active,Strength and cardio mix 3x/week
23.0,Female,78.2,1.9,180.0,131.0,55.0,0.85,888.0,Strength,16.2,2.3,3.0,1.0,29.89,21.662049861495845,1044.7058823529412,125.0,0.7277777777777777,0.02941176470588235,-1,Moderate,Moderate cardio 2-3x/week
59.0,Male,40.0,1.78,179.0,139.0,59.0,1.16,483.0,HIIT,19.7,3.7,,1.0,19.22,12.624668602449185,416.3793103448276,120.0,0.776536312849162,0.0925,-1,Moderate,Moderate cardio 2-3x/week
23.0,Female,69.2,1.73,180.0,165.0,70.0,2.0,765.0,HIIT,23.3,1.8,4.0,2.0,21.96,23.121387283236995,382.5,110.0,0.9166666666666666,0.02601156069364162,-1,Moderate,Moderate cardio 2-3x/week
48.0,Female,91.3,1.58,175.0,152.0,72.0,1.25,1576.0,Yoga,28.9,3.4,2.0,2.0,19.62,36.57266463707739,1260.8,103.0,0.8685714285714285,0.03723986856516977,-1,Very Active,High-intensity interval training 3-4x/week
46.0,Male,68.2,1.88,172.0,167.0,70.0,1.41,723.0,Strength,17.2,2.6,5.0,1.0,32.75,19.296061566319604,512.7659574468086,102.0,0.9709302325581395,0.03812316715542522,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,45.1,1.86,182.0,169.0,64.0,0.92,1482.0,Strength,25.5,3.7,2.0,3.0,18.99,13.036189154815585,1610.8695652173913,118.0,0.9285714285714286,0.082039911308204,-1,Very Active,High-intensity interval training 3-4x/week
20.0,Male,70.5,1.65,179.0,144.0,74.0,0.6,1151.0,Yoga,15.5,3.5,2.0,2.0,12.32,25.895316804407717,1918.3333333333335,105.0,0.8044692737430168,0.04964539007092199,-1,Active,Strength and cardio mix 3x/week
18.0,Female,54.2,1.68,199.0,137.0,74.0,1.67,972.0,HIIT,14.1,3.4,2.0,,15.66,19.20351473922903,582.0359281437126,125.0,0.6884422110552764,0.06273062730627306,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,83.6,1.86,170.0,162.0,74.0,0.83,732.0,HIIT,22.7,2.8,2.0,3.0,24.77,24.16464331136547,881.9277108433736,96.0,0.9529411764705882,0.03349282296650718,-1,Less Active,Light exercise 1-2x/week
37.0,Female,58.0,1.6,168.0,143.0,52.0,1.28,834.0,Strength,21.0,3.6,4.0,2.0,22.2,22.656249999999996,651.5625,116.0,0.8511904761904762,0.06206896551724138,-1,Moderate,Moderate cardio 2-3x/week
52.0,Female,40.0,1.91,194.0,151.0,59.0,1.96,535.0,HIIT,23.4,1.5,4.0,2.0,23.62,10.964611715687619,272.9591836734694,135.0,0.7783505154639175,0.0375,-1,Moderate,Moderate cardio 2-3x/week
30.0,Female,40.0,1.62,166.0,164.0,73.0,1.23,1046.0,Yoga,25.2,3.7,5.0,3.0,14.53,15.241579027587255,850.4065040650406,93.0,0.9879518072289156,0.0925,-1,Active,Strength and cardio mix 3x/week
23.0,Female,83.5,1.5,194.0,142.0,63.0,2.0,767.0,Yoga,25.8,2.9,4.0,2.0,12.32,37.111111111111114,383.5,131.0,0.7319587628865979,0.03473053892215569,-1,Moderate,Moderate cardio 2-3x/week
22.0,Female,81.9,1.8,163.0,146.0,74.0,1.15,971.0,HIIT,22.4,2.5,5.0,,28.26,25.27777777777778,844.3478260869566,89.0,0.8957055214723927,0.030525030525030524,-1,Moderate,Moderate cardio 2-3x/week
40.0,Male,45.2,1.74,180.0,136.0,74.0,1.08,1058.0,\tYoga,26.0,3.3,,3.0,18.36,14.929316950720043,979.6296296296296,106.0,0.7555555555555555,0.07300884955752211,-1,Active,Strength and cardio mix 3x/week
49.0,Male,60.2,1.62,162.0,155.0,72.0,1.11,1105.0,\nStrength,23.4,3.1,3.0,1.0,16.85,22.93857643651882,995.4954954954954,90.0,0.9567901234567902,0.05149501661129568,-1,Active,Strength and cardio mix 3x/week
51.0,,47.3,1.74,194.0,148.0,55.0,2.0,1259.0,Strength,28.8,3.1,3.0,1.0,24.75,15.622935658607476,629.5,139.0,0.7628865979381443,0.06553911205073996,-1,Moderate,Moderate cardio 2-3x/week
28.0,Male,69.3,1.61,187.0,140.0,53.0,1.12,998.0,HIIT,17.6,2.8,,3.0,32.49,26.73507966513637,891.0714285714284,134.0,0.7486631016042781,0.0404040404040404,-1,Moderate,Moderate cardio 2-3x/week
33.0,Female,40.0,1.79,189.0,144.0,67.0,2.0,1285.0,HIIT,27.2,2.6,3.0,2.0,15.69,12.484004868761899,642.5,122.0,0.7619047619047619,0.065,-1,Moderate,Moderate cardio 2-3x/week
48.0,Male,87.3,2.0,190.0,159.0,61.0,1.97,897.0,Yoga,10.7,3.5,5.0,3.0,18.2,21.825,455.3299492385787,129.0,0.8368421052631579,0.04009163802978236,-1,Moderate,Moderate cardio 2-3x/week
49.0,Male,40.0,1.77,175.0,127.0,73.0,1.2,1109.0,Yoga,24.7,2.4,3.0,3.0,25.41,12.767723195761114,924.1666666666667,102.0,0.7257142857142858,0.06,-1,Active,Strength and cardio mix 3x/week
18.0,Male,50.9,1.73,170.0,137.0,58.0,1.43,804.0,Strength,23.5,3.7,2.0,2.0,17.61,17.006916368739347,562.2377622377622,112.0,0.8058823529411765,0.07269155206286837,-1,Moderate,Moderate cardio 2-3x/week
55.0,Female,59.9,1.53,178.0,157.0,54.0,1.23,1044.0,HIIT,26.9,3.4,4.0,1.0,31.33,25.588448887180142,848.780487804878,124.0,0.8820224719101124,0.05676126878130217,-1,Active,Strength and cardio mix 3x/week
44.0,Male,66.8,1.97,194.0,126.0,65.0,1.66,1382.0,HIIT,18.5,1.6,4.0,2.0,23.14,17.212502254631655,832.5301204819277,129.0,0.6494845360824743,0.023952095808383235,-1,Active,Strength and cardio mix 3x/week
50.0,Male,97.0,1.65,191.0,133.0,70.0,1.43,1256.0,Cardio,27.1,1.5,5.0,,27.51,35.62901744719927,878.3216783216784,121.0,0.6963350785340314,0.015463917525773196,-1,Active,Strength and cardio mix 3x/week
37.0,Male,75.8,1.63,192.0,131.0,64.0,0.98,921.0,Strength,26.5,1.5,4.0,1.0,14.0,28.52948925439422,939.795918367347,128.0,0.6822916666666666,0.01978891820580475,-1,Moderate,Moderate cardio 2-3x/week
21.0,Female,51.6,1.5,175.0,149.0,66.0,2.0,863.0,Yoga,25.2,2.0,3.0,1.0,24.7,22.933333333333334,431.5,109.0,0.8514285714285714,0.03875968992248062,-1,Moderate,Moderate cardio 2-3x/week
27.0,Female,55.4,1.88,187.0,134.0,53.0,2.0,855.0,Strength,16.3,2.6,5.0,1.0,14.33,15.674513354459032,427.5,134.0,0.7165775401069518,0.04693140794223827,-1,Moderate,Moderate cardio 2-3x/week
23.0,Male,72.9,1.51,190.0,164.0,57.0,1.29,925.0,Strength,22.3,1.5,2.0,1.0,40.08,31.972281917459764,717.0542635658915,133.0,0.8631578947368421,0.0205761316872428,-1,Moderate,Moderate cardio 2-3x/week
30.0,Female,80.2,1.91,192.0,135.0,62.0,1.47,1461.0,Strength,16.5,3.7,2.0,3.0,28.49,21.984046489953677,993.8775510204082,130.0,0.703125,0.046134663341645885,-1,Very Active,High-intensity interval training 3-4x/week
,Male,97.2,1.73,175.0,165.0,72.0,1.15,707.0,Strength,14.3,1.5,,2.0,16.19,32.47686190651208,614.7826086956522,103.0,0.9428571428571428,0.015432098765432098,-1,Moderate,Moderate cardio 2-3x/week
45.0,Male,121.2,1.67,186.0,133.0,55.0,2.0,466.0,Cardio,16.7,3.4,4.0,1.0,30.69,43.4579941912582,233.0,131.0,0.7150537634408602,0.028052805280528052,-1,Moderate,Moderate cardio 2-3x/week
36.0,Female,100.2,1.93,199.0,166.0,60.0,0.98,1076.0,HIIT,24.6,2.7,4.0,2.0,16.49,26.900051008080755,1097.9591836734694,139.0,0.8341708542713567,0.02694610778443114,-1,Active,Strength and cardio mix 3x/week
45.0,Male,84.1,1.71,161.0,169.0,56.0,1.38,480.0,Yoga,22.4,3.4,3.0,3.0,38.83,28.760986286378717,347.82608695652175,105.0,1.049689440993789,0.04042806183115339,-1,Moderate,Moderate cardio 2-3x/week
51.0,Male,52.0,1.92,173.0,164.0,74.0,1.31,706.0,Cardio,25.7,1.5,2.0,1.0,14.05,14.105902777777779,538.9312977099237,99.0,0.9479768786127167,0.028846153846153848,-1,Moderate,Moderate cardio 2-3x/week
25.0,Male,70.7,1.7,165.0,160.0,53.0,0.99,808.0,HIIT,23.5,2.1,3.0,1.0,18.29,24.463667820069208,816.1616161616162,112.0,0.9696969696969697,0.0297029702970297,-1,Moderate,Moderate cardio 2-3x/week
52.0,Female,50.8,1.8,199.0,159.0,63.0,1.51,1153.0,HIIT,24.9,2.4,4.0,2.0,16.16,15.679012345679011,763.5761589403974,136.0,0.7989949748743719,0.047244094488188976,-1,Active,Strength and cardio mix 3x/week
28.0,,48.7,1.6,175.0,133.0,59.0,1.38,996.0,HIIT,23.5,1.5,2.0,2.0,21.98,19.023437499999996,721.7391304347826,116.0,0.76,0.030800821355236138,-1,Moderate,Moderate cardio 2-3x/week
24.0,,51.3,1.69,174.0,153.0,74.0,1.18,828.0,Yoga,16.1,2.6,3.0,2.0,21.88,17.961555967928295,701.6949152542373,100.0,0.8793103448275862,0.050682261208577,-1,Moderate,Moderate cardio 2-3x/week
42.0,Female,77.0,1.63,185.0,136.0,68.0,1.07,1029.0,Cardio,29.2,1.5,5.0,1.0,15.93,28.981143437841094,961.6822429906541,117.0,0.7351351351351352,0.01948051948051948,-1,Active,Strength and cardio mix 3x/week
31.0,Female,50.1,1.69,185.0,169.0,64.0,1.68,1001.0,Strength,27.4,1.6,4.0,1.0,22.3,17.541402611953366,595.8333333333334,121.0,0.9135135135135135,0.03193612774451098,-1,Moderate,Moderate cardio 2-3x/week
45.0,Female,99.3,1.93,182.0,137.0,50.0,1.23,686.0,Strength,,2.4,3.0,3.0,33.26,26.658433783457273,557.7235772357724,132.0,0.7527472527472527,0.02416918429003021,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,89.2,1.88,189.0,167.0,58.0,2.0,1126.0,Cardio,29.7,3.5,4.0,2.0,13.63,25.237664101403354,563.0,131.0,0.8835978835978836,0.03923766816143497,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,70.8,1.96,196.0,130.0,61.0,1.46,708.0,,25.2,2.2,3.0,2.0,12.32,18.42982090795502,484.9315068493151,135.0,0.6632653061224489,0.03107344632768362,-1,Moderate,Moderate cardio 2-3x/week
50.0,Male,59.1,1.74,181.0,156.0,51.0,1.01,985.0,Yoga,30.1,3.5,2.0,3.0,24.07,19.520412207689258,975.2475247524752,130.0,0.861878453038674,0.05922165820642978,-1,Moderate,Moderate cardio 2-3x/week
46.0,Female,67.5,1.76,160.0,150.0,74.0,1.43,577.0,Yoga,20.0,2.6,4.0,2.0,17.39,21.791064049586776,403.4965034965035,86.0,0.9375,0.03851851851851852,-1,Moderate,Moderate cardio 2-3x/week
27.0,Female,41.4,1.69,191.0,169.0,56.0,1.99,647.0,Yoga,23.2,2.8,5.0,2.0,16.26,14.495290781135116,325.1256281407035,135.0,0.8848167539267016,0.06763285024154589,-1,Moderate,Moderate cardio 2-3x/week
24.0,Female,80.0,1.59,198.0,125.0,70.0,1.68,1263.0,,15.3,3.6,3.0,2.0,14.62,31.644317867172973,751.7857142857143,128.0,0.6313131313131313,0.045,-1,Active,Strength and cardio mix 3x/week
24.0,Male,95.5,1.57,181.0,158.0,67.0,1.47,1609.0,Cardio,32.5,2.0,4.0,2.0,26.3,38.743965272424845,1094.5578231292518,114.0,0.8729281767955801,0.020942408376963352,-1,Very Active,High-intensity interval training 3-4x/week
18.0,Male,66.9,1.76,163.0,169.0,55.0,1.15,1018.0,Yoga,24.2,3.0,3.0,1.0,16.52,21.59736570247934,885.2173913043479,108.0,1.0368098159509203,0.04484304932735426,-1,Active,Strength and cardio mix 3x/week
18.0,Male,82.8,1.5,197.0,134.0,74.0,1.79,1009.0,Cardio,30.5,3.3,3.0,3.0,19.41,36.8,563.6871508379888,123.0,0.6802030456852792,0.03985507246376811,-1,Moderate,Moderate cardio 2-3x/week
26.0,Male,79.7,1.64,194.0,148.0,55.0,2.0,1462.0,Yoga,21.8,3.2,4.0,2.0,26.9,29.63265913146937,731.0,139.0,0.7628865979381443,0.040150564617314935,-1,Active,Strength and cardio mix 3x/week
33.0,Female,71.8,1.51,190.0,167.0,59.0,1.84,1321.0,HIIT,26.6,3.2,4.0,3.0,12.97,31.48984693653787,717.9347826086956,131.0,0.8789473684210526,0.044568245125348196,-1,Moderate,Moderate cardio 2-3x/week
35.0,Male,73.4,1.57,169.0,138.0,67.0,1.14,977.0,Strength,32.4,3.0,4.0,3.0,25.05,29.778084303622865,857.0175438596492,102.0,0.8165680473372781,0.04087193460490463,-1,Less Active,Light exercise 1-2x/week
54.0,Female,45.8,1.62,163.0,135.0,66.0,1.26,1703.0,Strength,15.2,1.6,4.0,2.0,17.99,17.451607986587405,1351.5873015873017,97.0,0.8282208588957055,0.03493449781659389,-1,Very Active,High-intensity interval training 3-4x/week
44.0,Female,106.8,1.65,171.0,143.0,71.0,1.54,1295.0,Cardio,17.1,3.5,3.0,3.0,25.4,39.22865013774105,840.9090909090909,100.0,0.8362573099415205,0.03277153558052435,-1,Active,Strength and cardio mix 3x/week
19.0,Male,59.8,1.7,181.0,120.0,73.0,1.54,1130.0,Cardio,29.6,3.5,3.0,1.0,22.56,20.69204152249135,733.7662337662338,108.0,0.6629834254143646,0.05852842809364549,-1,Active,Strength and cardio mix 3x/week
58.0,Male,56.5,1.76,180.0,139.0,74.0,2.0,1396.0,Yoga,24.1,3.4,2.0,2.0,28.26,18.239927685950413,698.0,106.0,0.7722222222222223,0.06017699115044248,-1,Moderate,Moderate cardio 2-3x/week
18.0,Male,49.9,1.74,177.0,161.0,70.0,2.0,950.0,HIIT,23.0,3.4,4.0,2.0,17.53,16.481701677896684,475.0,107.0,0.9096045197740112,0.06813627254509018,-1,Moderate,Moderate cardio 2-3x/week
30.0,,62.3,1.82,174.0,160.0,64.0,1.23,1080.0,Cardio,15.9,2.5,3.0,3.0,22.26,18.808114961961113,878.048780487805,110.0,0.9195402298850575,0.04012841091492777,-1,Active,Strength and cardio mix 3x/week
18.0,Female,76.1,1.64,196.0,169.0,63.0,1.43,686.0,Cardio,34.8,1.5,3.0,3.0,33.24,28.294170136823322,479.72027972027973,133.0,0.8622448979591837,0.01971090670170828,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,40.0,1.74,160.0,145.0,74.0,0.53,907.0,Strength,24.8,3.6,,3.0,24.44,13.21178491214163,1711.3207547169811,86.0,0.90625,0.09,-1,Less Active,Light exercise 1-2x/week
28.0,Female,67.1,1.9,184.0,169.0,59.0,1.61,587.0,Yoga,20.8,2.7,3.0,1.0,12.32,18.587257617728532,364.59627329192546,125.0,0.9184782608695652,0.04023845007451565,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,53.9,1.69,187.0,169.0,56.0,1.34,752.0,Yoga,13.6,3.3,3.0,2.0,15.23,18.871888239207312,561.1940298507462,131.0,0.9037433155080213,0.061224489795918366,-1,Moderate,Moderate cardio 2-3x/week
34.0,Female,79.3,1.65,181.0,149.0,64.0,1.4,501.0,HIIT,12.0,2.3,2.0,1.0,24.84,29.12764003673095,357.8571428571429,117.0,0.8232044198895028,0.029003783102143757,-1,Moderate,Moderate cardio 2-3x/week
18.0,Female,40.0,1.88,165.0,145.0,71.0,1.59,1121.0,\nStrength,22.6,3.4,2.0,1.0,14.1,11.317338162064283,705.0314465408804,94.0,0.8787878787878788,0.08499999999999999,-1,Moderate,Moderate cardio 2-3x/week
35.0,Male,75.7,1.74,189.0,136.0,74.0,1.7,854.0,HIIT,24.0,1.5,2.0,2.0,12.47,25.003302946228036,502.3529411764706,115.0,0.7195767195767195,0.019815059445178335,-1,Moderate,Moderate cardio 2-3x/week
29.0,Male,82.5,1.79,190.0,132.0,69.0,0.9,664.0,Yoga,10.0,2.3,2.0,1.0,34.85,25.748260041821418,737.7777777777777,121.0,0.6947368421052632,0.027878787878787878,-1,Moderate,Moderate cardio 2-3x/week
19.0,Male,40.0,1.84,199.0,123.0,74.0,1.34,904.0,,30.2,3.1,3.0,1.0,16.34,11.814744801512287,674.6268656716418,125.0,0.6180904522613065,0.0775,-1,Moderate,Moderate cardio 2-3x/week
20.0,Female,73.0,1.59,175.0,165.0,70.0,0.96,869.0,,30.1,3.0,5.0,1.0,15.01,28.875440053795337,905.2083333333334,105.0,0.9428571428571428,0.0410958904109589,-1,Less Active,Light exercise 1-2x/week
23.0,Female,56.5,1.97,169.0,151.0,56.0,2.0,1380.0,Strength,28.6,2.6,3.0,2.0,13.2,14.558478703393543,690.0,113.0,0.893491124260355,0.04601769911504425,-1,Moderate,Moderate cardio 2-3x/week
33.0,Male,78.7,1.61,193.0,137.0,55.0,0.93,1668.0,Strength,24.5,2.3,,2.0,19.47,30.361482967478103,1793.5483870967741,138.0,0.7098445595854922,0.02922490470139771,-1,Very Active,High-intensity interval training 3-4x/week
27.0,Male,75.4,1.58,192.0,169.0,63.0,1.3,1386.0,Strength,16.9,3.6,3.0,1.0,15.63,30.203493029963145,1066.1538461538462,129.0,0.8802083333333334,0.04774535809018567,-1,Very Active,High-intensity interval training 3-4x/week
48.0,Male,59.6,1.78,181.0,152.0,53.0,1.65,1741.0,Strength,23.2,3.3,4.0,1.0,12.32,18.810756217649285,1055.1515151515152,128.0,0.8397790055248618,0.05536912751677852,-1,Very Active,High-intensity interval training 3-4x/week
29.0,Female,57.2,1.84,168.0,141.0,74.0,1.56,303.0,Yoga,16.8,2.4,5.0,3.0,29.68,16.895085066162572,194.23076923076923,94.0,0.8392857142857143,0.04195804195804195,-1,Moderate,Moderate cardio 2-3x/week
39.0,Female,74.3,1.63,178.0,169.0,57.0,1.35,1376.0,Yoga,25.9,3.2,3.0,3.0,20.29,27.96492152508563,1019.2592592592592,121.0,0.949438202247191,0.04306864064602962,-1,Very Active,High-intensity interval training 3-4x/week
54.0,Male,63.8,1.92,188.0,131.0,57.0,0.98,1117.0,HIIT,20.7,1.6,5.0,2.0,26.75,17.30685763888889,1139.795918367347,131.0,0.6968085106382979,0.025078369905956115,-1,Active,Strength and cardio mix 3x/week
21.0,Female,45.1,1.87,192.0,138.0,69.0,1.89,1071.0,,25.8,2.3,5.0,2.0,19.64,12.897137464611511,566.6666666666667,123.0,0.71875,0.050997782705099776,-1,Moderate,Moderate cardio 2-3x/week
58.0,,59.0,1.78,166.0,144.0,74.0,1.47,1152.0,Strength,28.9,3.4,5.0,2.0,22.67,18.621386188612547,783.6734693877551,92.0,0.8674698795180723,0.0576271186440678,-1,Active,Strength and cardio mix 3x/week
20.0,Male,57.1,1.66,168.0,146.0,74.0,1.17,1040.0,Cardio,24.6,3.5,2.0,2.0,17.57,20.72143997677457,888.8888888888889,94.0,0.8690476190476191,0.06129597197898424,-1,Active,Strength and cardio mix 3x/week
43.0,Male,68.8,1.79,188.0,122.0,73.0,1.56,350.0,HIIT,23.4,1.5,4.0,1.0,14.27,21.472488374270466,224.35897435897436,115.0,0.648936170212766,0.02180232558139535,-1,Moderate,Moderate cardio 2-3x/week
55.0,Female,98.6,1.6,197.0,167.0,74.0,1.16,802.0,HIIT,22.1,2.9,4.0,2.0,14.29,38.51562499999999,691.3793103448277,123.0,0.8477157360406091,0.029411764705882353,-1,Moderate,Moderate cardio 2-3x/week
36.0,Male,45.8,1.59,177.0,126.0,74.0,0.92,1221.0,Strength,32.9,3.0,3.0,3.0,30.03,18.116371978956526,1327.1739130434783,103.0,0.711864406779661,0.06550218340611354,-1,Active,Strength and cardio mix 3x/week
53.0,Female,47.5,1.66,166.0,156.0,55.0,1.1,1766.0,HIIT,22.5,1.6,3.0,1.0,32.14,17.237625199593555,1605.4545454545453,111.0,0.9397590361445783,0.03368421052631579,-1,Very Active,High-intensity interval training 3-4x/week
52.0,Male,88.0,1.87,180.0,128.0,74.0,1.44,1058.0,Strength,32.2,1.7,4.0,2.0,27.54,25.165146272412706,734.7222222222223,106.0,0.7111111111111111,0.019318181818181818,-1,Active,Strength and cardio mix 3x/week
43.0,Male,76.3,1.66,188.0,164.0,58.0,0.84,606.0,Strength,25.7,1.8,3.0,1.0,28.19,27.689069531136596,721.4285714285714,130.0,0.8723404255319149,0.0235910878112713,-1,Moderate,Moderate cardio 2-3x/week
31.0,Female,85.9,1.7,162.0,143.0,56.0,2.0,1455.0,Yoga,28.0,3.3,3.0,3.0,12.78,29.723183391003467,727.5,106.0,0.8827160493827161,0.038416763678696154,-1,Active,Strength and cardio mix 3x/week
28.0,Male,93.7,1.77,192.0,142.0,57.0,1.45,1230.0,Cardio,14.8,3.6,2.0,2.0,23.62,29.90839158607041,848.2758620689656,135.0,0.7395833333333334,0.0384204909284952,-1,Active,Strength and cardio mix 3x/week
26.0,Male,83.6,1.79,171.0,128.0,72.0,0.7,1247.0,Strength,25.4,3.2,3.0,1.0,27.91,26.091570175712366,1781.4285714285716,99.0,0.7485380116959064,0.038277511961722493,-1,Very Active,High-intensity interval training 3-4x/week
36.0,,77.6,1.6,183.0,165.0,72.0,0.66,1208.0,Cardio,25.6,1.7,3.0,1.0,12.44,30.312499999999993,1830.3030303030303,111.0,0.9016393442622951,0.021907216494845363,-1,Active,Strength and cardio mix 3x/week
28.0,,44.7,1.68,166.0,160.0,62.0,0.99,1672.0,Yoga,28.6,1.5,2.0,3.0,17.59,15.837585034013609,1688.888888888889,104.0,0.963855421686747,0.03355704697986577,-1,Very Active,High-intensity interval training 3-4x/week
40.0,Male,79.9,1.51,175.0,169.0,64.0,1.44,1277.0,Yoga,26.2,1.5,5.0,3.0,14.09,35.042322705144514,886.8055555555555,111.0,0.9657142857142857,0.018773466833541926,-1,Active,Strength and cardio mix 3x/week
45.0,Female,70.2,1.82,167.0,139.0,67.0,1.32,953.0,Strength,10.0,1.5,4.0,2.0,13.6,21.19309262166405,721.9696969696969,100.0,0.8323353293413174,0.021367521367521368,-1,Moderate,Moderate cardio 2-3x/week
40.0,Female,44.2,1.7,161.0,160.0,64.0,1.71,979.0,Yoga,23.7,3.4,3.0,2.0,24.1,15.294117647058826,572.514619883041,97.0,0.9937888198757764,0.07692307692307691,-1,Moderate,Moderate cardio 2-3x/week
49.0,Male,90.6,1.78,181.0,130.0,63.0,1.27,1002.0,Strength,28.2,2.3,3.0,2.0,15.66,28.594874384547403,788.9763779527559,118.0,0.7182320441988951,0.025386313465783666,-1,Moderate,Moderate cardio 2-3x/week
